#Types Before Cut: 11091
#Types After Cut: 9694
#Search Hits: 0
958	4	10.505	танцпол
959	4	10.505	твоего
960	4	10.505	твоим
961	4	10.505	трамвай
962	4	10.505	тысяча
963	4	10.505	тётя
964	4	10.505	улучшается
965	4	10.505	умный
966	4	10.505	университетах
967	4	10.505	урок
968	4	10.505	учатся
969	4	10.505	учила
970	4	10.505	училище
971	4	10.505	учусь
972	4	10.505	фай
973	4	10.505	физтех
974	4	10.505	финиш
975	4	10.505	фонема
976	4	10.505	фразу
977	4	10.505	фундук
978	4	10.505	хвост
979	4	10.505	хлеб
980	4	10.505	хобби
981	4	10.505	хорватия
982	4	10.505	чгк
983	4	10.505	четырнадцать
984	4	10.505	чуваки
985	4	10.505	чудо
986	4	10.505	шикарно
987	4	10.505	шутки
988	4	10.505	щуку
989	4	10.505	щяс
990	7	10.102	вечера
991	7	10.102	вещей
992	7	10.102	единственное
993	7	10.102	женщины
994	7	10.102	короткий
995	7	10.102	чисто
996	9	10.095	взяли
997	9	10.095	зала
998	9	10.095	нами
999	9	10.095	хорошая
1000	13	10.014	рублей
1001	8	9.999	любовь
1002	8	9.999	людям
1003	8	9.999	модель
1004	8	9.999	неплохо
1005	8	9.999	приехал
1006	8	9.999	сто
1007	15	9.817	точно
1008	12	9.608	плане
1009	11	9.218	темы
1010	11	9.218	тысячи
1011	11	9.218	хорошие
1012	17	8.955	довольно
1013	15	8.867	одну
1014	127	8.827	сейчас
1015	319	8.668	он
1016	9	8.520	a
1017	9	8.520	руки
1018	12	8.473	недавно
1019	12	8.473	пошли
1020	19	8.392	вечером
1021	19	8.392	никогда
1022	5	8.351	богу
1023	5	8.351	боюсь
1024	5	8.351	видеть
1025	5	8.351	вниз
1026	5	8.351	грубо
1027	5	8.351	детства
1028	5	8.351	магазин
1029	5	8.351	мария
1030	5	8.351	машину
1031	5	8.351	мимо
1032	5	8.351	назывался
1033	5	8.351	ненавидят
1034	5	8.351	остановиться
1035	5	8.351	отлично
1036	5	8.351	приходили
1037	5	8.351	прочее
1038	5	8.351	русском
1039	5	8.351	следующая
1040	5	8.351	стоять
1041	5	8.351	телефон
1042	5	8.351	успела
1043	5	8.351	цветы
1044	5	8.351	человеком
1045	8	8.240	друга
1046	8	8.240	номер
1047	8	8.240	обязательно
1048	17	8.165	самый
1049	7	8.046	говорим
1050	7	8.046	знал
1051	7	8.046	настолько
1052	7	8.046	началась
1053	7	8.046	начинается
1054	7	8.046	нашем
1055	7	8.046	нашли
1056	7	8.046	стоят
1057	7	8.046	точнее
1058	7	8.046	увидел
1059	7	8.046	улица
1060	11	8.038	взял
1061	11	8.038	всеми
1062	6	8.013	ездил
